"MANDT",DIMID,"LENG","MASS","TIMEX","ECURR","TEMP","MOLQU","LIGHT","MSSIE","TEMP_DEP","PRESS_DEP"
"204","ACCEL",1,0,0,0,0,0,0,"MS2",,
"732","TEMP",0,0,0,0,1,0,0,"K",,
"600","VISKIN",2,0,0,0,0,0,0,"M2S",,
"709","LIGHT",0,0,0,0,0,0,1,"CD",,
"555","VISKIN",2,0,0,0,0,0,0,"M2S",,
"215","MPROPO",0,0,0,0,0,0,11,"KGK",,
"910","VOLUME",3,0,0,0,0,0,0,"M3",,
"204","CAPACI",0,0,4,2,0,0,0,"F",,
"506","PRESS",0,1,0,0,0,0,0,"PA",,
"412","MASSBD",0,1,0,0,0,0,0,,,
"709","MAGNFD",0,1,0,0,0,0,0,,,
"555","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"732","TEMPRT",0,0,0,0,1,0,0,,,
"910","VPROPO",0,0,0,0,0,0,12,"KMK",,
"600","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"215","POINTS",0,0,0,0,0,0,9,"P",,
"204","CONDUC",0,0,3,2,0,0,0,"D10",,
"709","MAPER",0,0,2,0,0,0,0,"kgj",,
"555","VOLTAG",2,1,0,0,0,0,0,"V",,
"506","PROPOR",0,0,0,0,0,0,10,,,
"940","AAAADL",0,0,0,0,0,0,0,,,
"412","MOENER",2,1,0,0,0,1,0,,,
"732","TIME",0,0,1,0,0,0,0,"S",,
"600","VOLTAG",2,1,0,0,0,0,0,"V",,
"215","POWER",2,1,0,0,0,0,0,"W",,
"204","DENSI",0,1,0,0,0,0,0,"KGV",,
"555","VOLUME",3,0,0,0,0,0,0,"M3",,
"709","MASFLO",0,1,0,0,0,0,0,"KGS",,
"940","ACBAC",0,0,0,0,0,1,0,"C36",,
"506","RESIST",2,1,0,0,0,0,0,"OHM",,
"412","MOLMAS",0,1,0,0,0,0,0,,,
"555","VPROPO",0,0,0,0,0,0,12,,,
"600","VOLUME",3,0,0,0,0,0,0,"M3",,
"940","ACCEL",1,0,0,0,0,0,0,"MS2",,
"709","MASS",0,1,0,0,0,0,0,"KG",,
"732","TKONZ",0,0,0,0,0,0,0,,,
"204","ECURR",0,0,0,1,0,0,0,"A",,
"215","PRESS",0,1,0,0,0,0,0,"PA",,
"506","ROUNDS",1,0,1,0,0,0,0,,,
"557","AAAADL",0,0,0,0,0,0,0,,"X","X"
"709","MASSBD",0,1,0,0,0,0,0,,,
"940","CAPACI",0,0,4,2,0,0,0,"F",,
"412","MOLQU",0,0,0,0,0,1,0,"MOL",,
"557","ACCEL",1,0,0,0,0,0,0,"MS2",,
"215","PROPOR",0,0,0,0,0,0,10,"1",,
"204","ENERGY",2,1,0,0,0,0,0,"J",,
"600","VPROPO",0,0,0,0,0,0,12,,,
"709","MOENER",2,1,0,0,0,1,0,,,
"940","CONDUC",0,0,3,2,0,0,0,"D10",,
"557","CAPACI",0,0,4,2,0,0,0,,,
"732","VISDYN",0,1,0,0,0,0,0,"PAS",,
"506","SDL",0,0,0,0,0,0,22,,,"X"
"709","MOLMAS",0,1,0,0,0,0,0,,,
"412","MPROPO",0,0,0,0,0,0,11,,,
"557","CONDUC",0,0,3,2,0,0,0,"D10",,
"506","SPAEQU",0,0,0,0,0,1,0,,,
"215","RESIST",2,1,0,0,0,0,0,"OHM",,
"732","VISKIN",2,0,0,0,0,0,0,"M2S",,
"601","AAAADL",0,0,0,0,0,0,0,,"X","X"
"709","MOLQU",0,0,0,0,0,1,0,"MOL",,
"204","EVARA",0,1,0,0,0,0,0,,,
"940","DENSI",0,1,0,0,0,0,0,"KGV",,
"557","DENSI",0,1,0,0,0,0,0,"KGV",,
"412","POINTS",0,0,0,0,0,0,9,,,
"940","ECURR",0,0,0,1,0,0,0,"A",,
"709","MPROPO",0,0,0,0,0,0,11,,,
"215","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"506","SPARAD",0,0,0,0,0,0,0,,,
"601","ACCEL",1,0,0,0,0,0,0,"MS2",,
"204","FORCE",1,1,0,0,0,0,0,"N",,
"557","ECURR",0,0,0,1,0,0,0,"A",,
"709","POINTS",0,0,0,0,0,0,9,"P",,
"732","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"940","ENERGY",2,1,0,0,0,0,0,"J",,
"412","POWER",2,1,0,0,0,0,0,"W",,
"215","SPARAD",0,0,0,0,0,0,0,"BQK",,
"506","SPEED",1,0,0,0,0,0,0,"M/S",,
"204","FREQU",0,0,0,0,0,0,0,"HZ",,
"557","ENERGY",2,1,0,0,0,0,0,"J",,
"709","POWER",2,1,0,0,0,0,0,"W",,
"412","PRESS",0,1,0,0,0,0,0,"PA",,
"601","CAPACI",0,0,4,2,0,0,0,,,
"940","EVARA",0,1,0,0,0,0,0,,,
"557","FORCE",1,1,0,0,0,0,0,"N",,
"732","VOLTAG",2,1,0,0,0,0,0,"V",,
"215","SPEED",1,0,0,0,0,0,0,"M/S",,
"506","SPENER",2,0,0,0,0,0,0,,,
"204","HYDROL",3,0,0,0,0,0,0,"LMS",,
"940","FORCE",1,1,0,0,0,0,0,"N",,
"709","PRESS",0,1,0,0,0,0,0,"PA",,
"557","FREQU",0,0,0,0,0,0,0,"HZ",,
"412","PROPOR",0,0,0,0,0,0,10,,,
"732","VOLUME",3,0,0,0,0,0,0,"M3",,
"709","PROPOR",0,0,0,0,0,0,10,,,
"940","FREQU",0,0,0,0,0,0,0,"HZ",,
"557","HYDROL",3,0,0,0,0,0,0,,,
"506","STEXKZ",0,1,0,0,0,0,0,,,
"204","LENGTH",1,0,0,0,0,0,0,"M",,
"601","CONDUC",0,0,3,2,0,0,0,"D10",,
"215","SPENER",2,0,0,0,0,0,0,"JKG",,
"940","HYDROL",3,0,0,0,0,0,0,"LMS",,
"412","RESIST",2,1,0,0,0,0,0,"OHM",,
"557","LENGTH",1,0,0,0,0,0,0,"M",,
"709","RESIST",2,1,0,0,0,0,0,"OHM",,
"732","VPROPO",0,0,0,0,0,0,12,,,
"506","SURFAC",2,0,0,0,0,0,0,"M2",,
"940","LENGTH",1,0,0,0,0,0,0,"M",,
"204","LIGHT",0,0,0,0,0,0,1,"CD",,
"412","ROUNDS",1,0,1,0,0,0,0,,,
"709","ROUNDS",1,0,1,0,0,0,0,,,
"557","LIGHT",0,0,0,0,0,0,1,"CD",,
"506","SURFTE",0,1,0,0,0,0,0,,,
"760","AAAADL",0,0,0,0,0,0,0,,,
"601","DENSI",0,1,0,0,0,0,0,"KGV",,
"204","MAGNFD",0,1,0,0,0,0,0,"TES",,
"940","LIGHT",0,0,0,0,0,0,1,"CD",,
"412","SPAEQU",0,0,0,0,0,1,0,,,
"709","SDL",0,0,0,0,0,0,22,,,"X"
"557","MAGNFD",0,1,0,0,0,0,0,,,
"557","MAPER",0,0,2,0,0,0,0,"kgj",,
"412","SPARAD",0,0,0,0,0,0,0,,,
"940","MAGNFD",0,1,0,0,0,0,0,"TES",,
"204","MAPER",0,0,2,0,0,0,0,"kgj",,
"760","ACBAC",0,0,0,0,0,1,0,"C36",,
"506","SURINV",0,0,0,0,0,0,0,"M2I",,
"601","ECURR",0,0,0,1,0,0,0,"A",,
"709","SPAEQU",0,0,0,0,0,1,0,,,
"557","MASFLO",0,1,0,0,0,0,0,"KGS",,
"412","SPEED",1,0,0,0,0,0,0,"M/S",,
"557","MASS",0,1,0,0,0,0,0,"KG",,
"940","MAPER",0,0,2,0,0,0,0,"kgj",,
"709","SPARAD",0,0,0,0,0,0,0,,,
"506","TEMP",0,0,0,0,1,0,0,"K",,
"760","ACCEL",1,0,0,0,0,0,0,"MS2",,
"204","MASFLO",0,1,0,0,0,0,0,"KGS",,
"412","SPENER",2,0,0,0,0,0,0,,,
"557","MASSBD",0,1,0,0,0,0,0,,,
"709","SPEED",1,0,0,0,0,0,0,"M/S",,
"601","ENERGY",2,1,0,0,0,0,0,"J",,
"412","STEXKZ",0,1,0,0,0,0,0,,,
"940","MASFLO",0,1,0,0,0,0,0,"KGS",,
"557","MOENER",2,1,0,0,0,1,0,,,
"506","TEMPRT",0,0,0,0,1,0,0,,,
"709","SPENER",2,0,0,0,0,0,0,,,
"760","CAPACI",0,0,4,2,0,0,0,"F",,
"204","MASS",0,1,0,0,0,0,0,"KG",,
"940","MASS",0,1,0,0,0,0,0,"KG",,
"557","MOLMAS",0,1,0,0,0,0,0,,,
"412","SURFAC",2,0,0,0,0,0,0,"M2",,
"709","STEXKZ",0,1,0,0,0,0,0,,,
"601","FORCE",1,1,0,0,0,0,0,"N",,
"760","CONDUC",0,0,3,2,0,0,0,"D10",,
"940","MASSBD",0,1,0,0,0,0,0,"KGF",,
"506","TIME",0,0,1,0,0,0,0,"S",,
"204","MASSBD",0,1,0,0,0,0,0,"KGF",,
"557","MOLQU",0,0,0,0,0,1,0,"MOL",,
"709","SURFAC",2,0,0,0,0,0,0,"M2",,
"412","SURFTE",0,1,0,0,0,0,0,,,
"215","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"940","MOENER",2,1,0,0,0,1,0,"JMO",,
"557","MPROPO",0,0,0,0,0,0,11,,,
"709","SURFTE",0,1,0,0,0,0,0,,,
"601","FREQU",0,0,0,0,0,0,0,"HZ",,
"760","DENSI",0,1,0,0,0,0,0,"KGV",,
"204","MOENER",2,1,0,0,0,1,0,"JMO",,
"506","TKONZ",0,0,0,0,0,0,0,,,
"557","POINTS",0,0,0,0,0,0,9,"P",,
"412","SURINV",0,0,0,0,0,0,0,"M2I",,
"940","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"709","SURINV",0,0,0,0,0,0,0,"M2I",,
"557","POWER",2,1,0,0,0,0,0,"W",,
"215","SURFAC",2,0,0,0,0,0,0,"M2",,
"709","TEMP",0,0,0,0,1,0,0,"K",,
"412","TEMP",0,0,0,0,1,0,0,"K",,
"601","HYDROL",3,0,0,0,0,0,0,,,
"760","ECURR",0,0,0,1,0,0,0,"A",,
"940","MOLQU",0,0,0,0,0,1,0,"MOL",,
"557","PRESS",0,1,0,0,0,0,0,"PA",,
"204","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"506","VISDYN",0,1,0,0,0,0,0,"PAS",,
"709","TEMPRT",0,0,0,0,1,0,0,,,
"412","TEMPRT",0,0,0,0,1,0,0,,,
"215","SURFTE",0,1,0,0,0,0,0,"NM",,
"557","PROPOR",0,0,0,0,0,0,10,,,
"760","ENERGY",2,1,0,0,0,0,0,"J",,
"709","TIME",0,0,1,0,0,0,0,"S",,
"940","MPROPO",0,0,0,0,0,0,11,"KGK",,
"601","LENGTH",1,0,0,0,0,0,0,"M",,
"412","TIME",0,0,1,0,0,0,0,"S",,
"557","RESIST",2,1,0,0,0,0,0,"OHM",,
"204","MOLQU",0,0,0,0,0,1,0,"MOL",,
"709","TKONZ",0,0,0,0,0,0,0,,,
"940","PERMEA",0,1,0,0,0,0,10,"PMR",,
"215","SURINV",0,0,0,0,0,0,0,"M2I",,
"506","VISKIN",2,0,0,0,0,0,0,"M2S",,
"557","ROUNDS",1,0,1,0,0,0,0,,,
"412","TKONZ",0,0,0,0,0,0,0,,,
"760","EVARA",0,1,0,0,0,0,0,,,
"601","LIGHT",0,0,0,0,0,0,1,"CD",,
"940","POINTS",0,0,0,0,0,0,9,"P",,
"204","MPROPO",0,0,0,0,0,0,11,"KGK",,
"709","VISDYN",0,1,0,0,0,0,0,"PAS",,
"412","VISDYN",0,1,0,0,0,0,0,"PAS",,
"557","SDL",0,0,0,0,0,0,22,,,"X"
"506","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"215","TEMP",0,0,0,0,1,0,0,"K",,
"760","FORCE",1,1,0,0,0,0,0,"N",,
"940","POWER",2,1,0,0,0,0,0,"W",,
"709","VISKIN",2,0,0,0,0,0,0,"M2S",,
"557","SPAEQU",0,0,0,0,0,1,0,,,
"204","PERMEA",0,1,0,0,0,0,10,"PMR",,
"412","VISKIN",2,0,0,0,0,0,0,"M2S",,
"709","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"760","FREQU",0,0,0,0,0,0,0,"HZ",,
"940","PRESS",0,1,0,0,0,0,0,"PA",,
"215","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"506","VOLTAG",2,1,0,0,0,0,0,"V",,
"601","MAGNFD",0,1,0,0,0,0,0,,,
"204","POINTS",0,0,0,0,0,0,9,"P",,
"709","VOLTAG",2,1,0,0,0,0,0,"V",,
"557","SPARAD",0,0,0,0,0,0,0,,,
"412","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"760","HYDROL",3,0,0,0,0,0,0,"LMS",,
"940","PROPOR",0,0,0,0,0,0,10,"1",,
"709","VOLUME",3,0,0,0,0,0,0,"M3",,
"412","VOLTAG",2,1,0,0,0,0,0,"V",,
"204","POWER",2,1,0,0,0,0,0,"W",,
"557","SPEED",1,0,0,0,0,0,0,"M/S",,
"760","LENGTH",1,0,0,0,0,0,0,"M",,
"940","RESIST",2,1,0,0,0,0,0,"OHM",,
"215","TIME",0,0,1,0,0,0,0,"S",,
"506","VOLUME",3,0,0,0,0,0,0,"M3",,
"709","VPROPO",0,0,0,0,0,0,12,,,
"412","VOLUME",3,0,0,0,0,0,0,"M3",,
"557","SPENER",2,0,0,0,0,0,0,,,
"601","MAPER",0,0,2,0,0,0,0,"kgj",,
"940","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"204","PRESS",0,1,0,0,0,0,0,"PA",,
"710","AAAADL",0,0,0,0,0,0,0,,,
"760","LIGHT",0,0,0,0,0,0,1,"CD",,
"412","VPROPO",0,0,0,0,0,0,12,,,
"215","TKONZ",0,0,0,0,0,0,0,"TM3",,
"940","SPARAD",0,0,0,0,0,0,0,"BQK",,
"557","STEXKZ",0,1,0,0,0,0,0,,,
"506","VPROPO",0,0,0,0,0,0,12,,,
"204","PROPOR",0,0,0,0,0,0,10,"1",,
"601","MASFLO",0,1,0,0,0,0,0,"KGS",,
"710","ACBAC",0,0,0,0,0,1,0,"C36",,
"760","MAGNFD",0,1,0,0,0,0,0,"TES",,
"940","SPEED",1,0,0,0,0,0,0,"M/S",,
"215","VISDYN",0,1,0,0,0,0,0,"PAS",,
"500","AAAADL",0,0,0,0,0,0,0,,,
"557","SURFAC",2,0,0,0,0,0,0,"M2",,
"710","ACCEL",1,0,0,0,0,0,0,"MS2",,
"508","AAAADL",0,0,0,0,0,0,0,,,
"204","RESIST",2,1,0,0,0,0,0,"OHM",,
"760","MAPER",0,0,2,0,0,0,0,"kgj",,
"557","SURFTE",0,1,0,0,0,0,0,,,
"940","SPENER",2,0,0,0,0,0,0,"JKG",,
"601","MASS",0,1,0,0,0,0,0,"KG",,
"215","VISKIN",2,0,0,0,0,0,0,"M2S",,
"710","CAPACI",0,0,4,2,0,0,0,"F",,
"760","MASFLO",0,1,0,0,0,0,0,"KGS",,
"500","ACCEL",1,0,0,0,0,0,0,"MS2",,
"508","ACBAC",0,0,0,0,0,1,0,"C36",,
"940","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"204","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"557","SURINV",0,0,0,0,0,0,0,"M2I",,
"710","CONDUC",0,0,3,2,0,0,0,"D10",,
"601","MASSBD",0,1,0,0,0,0,0,,,
"500","ADSURF",4,0,0,0,0,0,0,"SMM",,
"215","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"940","SPREST",3,1,0,0,0,0,0,"OM",,
"710","DENSI",0,1,0,0,0,0,0,"KGV",,
"760","MASS",0,1,0,0,0,0,0,"KG",,
"508","ACCEL",1,0,0,0,0,0,0,"MS2",,
"557","TEMP",0,0,0,0,1,0,0,"K",,
"204","SPARAD",0,0,0,0,0,0,0,"BQK",,
"710","ECURR",0,0,0,1,0,0,0,"A",,
"940","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"500","CAPACI",0,0,4,2,0,0,0,,,
"760","MASSBD",0,1,0,0,0,0,0,"KGF",,
"215","VOLTAG",2,1,0,0,0,0,0,"V",,
"557","TEMPRT",0,0,0,0,1,0,0,,,
"710","ENERGY",2,1,0,0,0,0,0,"J",,
"601","MOENER",2,1,0,0,0,1,0,,,
"500","DENSI",0,1,0,0,0,0,0,"KGV",,
"940","SURFAC",2,0,0,0,0,0,0,"M2",,
"204","SPEED",1,0,0,0,0,0,0,"M/S",,
"508","CAPACI",0,0,4,2,0,0,0,"F",,
"710","EVARA",0,1,0,0,0,0,0,,,
"760","MOENER",2,1,0,0,0,1,0,"JMO",,
"557","TIME",0,0,1,0,0,0,0,"S",,
"215","VOLUME",3,0,0,0,0,0,0,"M3",,
"940","SURFTE",0,1,0,0,0,0,0,"NM",,
"500","ECURR",0,0,0,1,0,0,0,"A",,
"710","FORCE",1,1,0,0,0,0,0,"N",,
"557","TKONZ",0,0,0,0,0,0,0,,,
"204","SPENER",2,0,0,0,0,0,0,"JKG",,
"508","CONDUC",0,0,3,2,0,0,0,"D10",,
"601","MOLMAS",0,1,0,0,0,0,0,,,
"500","ENERGY",2,1,0,0,0,0,0,"J",,
"940","SURINV",0,0,0,0,0,0,0,"M2I",,
"710","FREQU",0,0,0,0,0,0,0,"HZ",,
"557","VISDYN",0,1,0,0,0,0,0,"PAS",,
"760","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"204","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"215","VPROPO",0,0,0,0,0,0,12,"KMK",,
"508","DENSI",0,1,0,0,0,0,0,"KGV",,
"710","HYDROL",3,0,0,0,0,0,0,"LMS",,
"601","MOLQU",0,0,0,0,0,1,0,"MOL",,
"940","TEMP",0,0,0,0,1,0,0,"K",,
"557","VISKIN",2,0,0,0,0,0,0,"M2S",,
"760","MOLQU",0,0,0,0,0,1,0,"MOL",,
"710","LENGTH",1,0,0,0,0,0,0,"M",,
"940","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"300","AAAADL",0,0,0,0,0,0,0,,,
"710","LIGHT",0,0,0,0,0,0,1,"CD",,
"760","MPROPO",0,0,0,0,0,0,11,"KGK",,
"500","FORCE",1,1,0,0,0,0,0,"N",,
"508","ECURR",0,0,0,1,0,0,0,"A",,
"204","SPREST",3,1,0,0,0,0,0,"OM",,
"601","MPROPO",0,0,0,0,0,0,11,,,
"557","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"710","MAGNFD",0,1,0,0,0,0,0,"TES",,
"940","THCOND",1,1,0,0,0,0,0,"WMK","X",
"557","VOLTAG",2,1,0,0,0,0,0,"V",,
"710","MASFLO",0,1,0,0,0,0,0,"KGS",,
"508","ENERGY",2,1,0,0,0,0,0,"J",,
"300","ACBAC",0,0,0,0,0,1,0,"C36",,
"500","FREQU",0,0,0,0,0,0,0,"HZ",,
"940","TIME",0,0,1,0,0,0,0,"S",,
"204","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"760","POINTS",0,0,0,0,0,0,9,"P",,
"601","POINTS",0,0,0,0,0,0,9,"P",,
"710","MASS",0,1,0,0,0,0,0,"KG",,
"557","VOLUME",3,0,0,0,0,0,0,"M3",,
"940","TKONZ",0,0,0,0,0,0,0,"TM3",,
"710","MASSBD",0,1,0,0,0,0,0,"KGF",,
"508","EVARA",0,1,0,0,0,0,0,,,
"760","POWER",2,1,0,0,0,0,0,"W",,
"557","VPROPO",0,0,0,0,0,0,12,,,
"204","SURFAC",2,0,0,0,0,0,0,"M2",,
"710","MOENER",2,1,0,0,0,1,0,"JMO",,
"940","VISDYN",0,1,0,0,0,0,0,"PAS",,
"500","HYDROL",3,0,0,0,0,0,0,,,
"601","POWER",2,1,0,0,0,0,0,"W",,
"300","ACCEL",1,0,0,0,0,0,0,"MS2",,
"760","PRESS",0,1,0,0,0,0,0,"PA",,
"508","FORCE",1,1,0,0,0,0,0,"N",,
"710","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"940","VISKIN",2,0,0,0,0,0,0,"M2S",,
"558","AAAADL",0,0,0,0,0,0,0,,"X","X"
"500","LENGTH",1,0,0,0,0,0,0,"M",,
"601","PRESS",0,1,0,0,0,0,0,"PA",,
"710","MOLQU",0,0,0,0,0,1,0,"MOL",,
"558","ACCEL",1,0,0,0,0,0,0,"MS2",,
"940","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"204","SURFTE",0,1,0,0,0,0,0,"NM",,
"300","CAPACI",0,0,4,2,0,0,0,"F",,
"508","FREQU",0,0,0,0,0,0,0,"HZ",,
"760","PROPOR",0,0,0,0,0,0,10,"1",,
"710","MPROPO",0,0,0,0,0,0,11,"KGK",,
"500","LIGHT",0,0,0,0,0,0,1,"CD",,
"558","CAPACI",0,0,4,2,0,0,0,,,
"940","VOLTAG",2,1,0,0,0,0,0,"V",,
"710","PERMEA",0,1,0,0,0,0,10,"PMR",,
"601","PROPOR",0,0,0,0,0,0,10,,,
"204","SURINV",0,0,0,0,0,0,0,"M2I",,
"760","RESIST",2,1,0,0,0,0,0,"OHM",,
"508","HYDROL",3,0,0,0,0,0,0,"LMS",,
"558","CONDUC",0,0,3,2,0,0,0,"D10",,
"940","VOLUME",3,0,0,0,0,0,0,"M3",,
"710","POINTS",0,0,0,0,0,0,9,"P",,
"500","MAGNFD",0,1,0,0,0,0,0,,,
"300","CONDUC",0,0,3,2,0,0,0,"D10",,
"204","TEMP",0,0,0,0,1,0,0,"K",,
"558","DENSI",0,1,0,0,0,0,0,"KGV",,
"710","POWER",2,1,0,0,0,0,0,"W",,
"940","VPROPO",0,0,0,0,0,0,12,"KMK",,
"601","RESIST",2,1,0,0,0,0,0,"OHM",,
"760","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"508","LENGTH",1,0,0,0,0,0,0,"M",,
"500","MAPER",0,0,2,0,0,0,0,"kgj",,
"710","PRESS",0,1,0,0,0,0,0,"PA",,
"300","DENSI",0,1,0,0,0,0,0,"KGV",,
"558","ECURR",0,0,0,1,0,0,0,"A",,
"204","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"950","AAAADL",0,0,0,0,0,0,0,,,
"710","PROPOR",0,0,0,0,0,0,10,"1",,
"601","ROUNDS",1,0,1,0,0,0,0,,,
"760","SPARAD",0,0,0,0,0,0,0,"BQK",,
"950","ACBAC",0,0,0,0,0,1,0,"C36",,
"500","MASFLO",0,1,0,0,0,0,0,"KGS",,
"508","LIGHT",0,0,0,0,0,0,1,"CD",,
"710","RESIST",2,1,0,0,0,0,0,"OHM",,
"300","ECURR",0,0,0,1,0,0,0,"A",,
"558","ENERGY",2,1,0,0,0,0,0,"J",,
"601","SDL",0,0,0,0,0,0,22,,,"X"
"950","ACCEL",1,0,0,0,0,0,0,"MS2",,
"204","THCOND",1,1,0,0,0,0,0,"WMK","X",
"760","SPEED",1,0,0,0,0,0,0,"M/S",,
"710","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"508","MAGNFD",0,1,0,0,0,0,0,"TES",,
"500","MASS",0,1,0,0,0,0,0,"KG",,
"710","SPARAD",0,0,0,0,0,0,0,"BQK",,
"950","CAPACI",0,0,4,2,0,0,0,"F",,
"601","SPAEQU",0,0,0,0,0,1,0,,,
"204","TIME",0,0,1,0,0,0,0,"S",,
"760","SPENER",2,0,0,0,0,0,0,"JKG",,
"710","SPEED",1,0,0,0,0,0,0,"M/S",,
"950","CONDUC",0,0,3,2,0,0,0,"D10",,
"500","MASSBD",0,1,0,0,0,0,0,"OF2",,
"601","SPARAD",0,0,0,0,0,0,0,,,
"710","SPENER",2,0,0,0,0,0,0,"JKG",,
"508","MASFLO",0,1,0,0,0,0,0,"KGS",,
"204","TKONZ",0,0,0,0,0,0,0,"TM3",,
"558","FORCE",1,1,0,0,0,0,0,"N",,
"950","DENSI",0,1,0,0,0,0,0,"KGV",,
"760","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"710","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"500","MOENER",2,1,0,0,0,1,0,,,
"950","ECURR",0,0,0,1,0,0,0,"A",,
"601","SPEED",1,0,0,0,0,0,0,"M/S",,
"710","SPREST",3,1,0,0,0,0,0,"OM",,
"204","VISDYN",0,1,0,0,0,0,0,"PAS",,
