"MANDT",DIMID,"LENG","MASS","TIMEX","ECURR","TEMP","MOLQU","LIGHT","MSSIE","TEMP_DEP","PRESS_DEP"
"508","MASS",0,1,0,0,0,0,0,"KG",,
"760","SPREST",3,1,0,0,0,0,0,"OM",,
"558","FREQU",0,0,0,0,0,0,0,"HZ",,
"950","ENERGY",2,1,0,0,0,0,0,"J",,
"300","ENERGY",2,1,0,0,0,0,0,"J",,
"710","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"500","MOLMAS",0,1,0,0,0,0,0,,,
"601","SPENER",2,0,0,0,0,0,0,,,
"950","EVARA",0,1,0,0,0,0,0,,,
"760","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"204","VISKIN",2,0,0,0,0,0,0,"M2S",,
"508","MASSBD",0,1,0,0,0,0,0,"KGF",,
"710","SURFAC",2,0,0,0,0,0,0,"M2",,
"558","HYDROL",3,0,0,0,0,0,0,,,
"950","FORCE",1,1,0,0,0,0,0,"N",,
"601","STEXKZ",0,1,0,0,0,0,0,,,
"500","MOLQU",0,0,0,0,0,1,0,"MOL",,
"760","SURFAC",2,0,0,0,0,0,0,"M2",,
"710","SURFTE",0,1,0,0,0,0,0,"NM",,
"300","EVARA",0,1,0,0,0,0,0,,,
"204","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"508","MOENER",2,1,0,0,0,1,0,"JMO",,
"950","FREQU",0,0,0,0,0,0,0,"HZ",,
"558","LENGTH",1,0,0,0,0,0,0,"M",,
"601","SURFAC",2,0,0,0,0,0,0,"M2",,
"760","SURFTE",0,1,0,0,0,0,0,"NM",,
"710","SURINV",0,0,0,0,0,0,0,"M2I",,
"500","MPROPO",0,0,0,0,0,0,11,,,
"950","HYDROL",3,0,0,0,0,0,0,"LMS",,
"710","TEMP",0,0,0,0,1,0,0,"K",,
"300","FORCE",1,1,0,0,0,0,0,"N",,
"508","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"204","VOLTAG",2,1,0,0,0,0,0,"V",,
"500","PASTRK",1,1,1,1,1,1,1,,,
"950","LENGTH",1,0,0,0,0,0,0,"M",,
"601","SURFTE",0,1,0,0,0,0,0,,,
"760","SURINV",0,0,0,0,0,0,0,"M2I",,
"558","LIGHT",0,0,0,0,0,0,1,"CD",,
"710","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"950","LIGHT",0,0,0,0,0,0,1,"CD",,
"300","FREQU",0,0,0,0,0,0,0,"HZ",,
"710","THCOND",1,1,0,0,0,0,0,"WMK","X",
"500","POINTS",0,0,0,0,0,0,9,"P",,
"601","SURINV",0,0,0,0,0,0,0,"M2I",,
"558","MAGNFD",0,1,0,0,0,0,0,,,
"508","MOLQU",0,0,0,0,0,1,0,"MOL",,
"760","TEMP",0,0,0,0,1,0,0,"K",,
"204","VOLUME",3,0,0,0,0,0,0,"M3",,
"950","MAGNFD",0,1,0,0,0,0,0,"TES",,
"710","TIME",0,0,1,0,0,0,0,"S",,
"300","HYDROL",3,0,0,0,0,0,0,"LMS",,
"710","TKONZ",0,0,0,0,0,0,0,"TM3",,
"950","MASFLO",0,1,0,0,0,0,0,"KGS",,
"601","TEMP",0,0,0,0,1,0,0,"K",,
"204","VPROPO",0,0,0,0,0,0,12,"KMK",,
"500","POWER",2,1,0,0,0,0,0,"W",,
"710","VISDYN",0,1,0,0,0,0,0,"PAS",,
"508","MPROPO",0,0,0,0,0,0,11,"KGK",,
"558","MAPER",0,0,2,0,0,0,0,"kgj",,
"760","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"300","LENGTH",1,0,0,0,0,0,0,"M",,
"950","MASS",0,1,0,0,0,0,0,"KG",,
"710","VISKIN",2,0,0,0,0,0,0,"M2S",,
"205","AAAADL",0,0,0,0,0,0,0,,,
"601","TEMPRT",0,0,0,0,1,0,0,,,
"950","MASSBD",0,1,0,0,0,0,0,"KGF",,
"710","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"500","PRESS",0,1,0,0,0,0,0,"PA",,
"760","THCOND",1,1,0,0,0,0,0,"WMK","X",
"508","POINTS",0,0,0,0,0,0,9,"P",,
"300","LIGHT",0,0,0,0,0,0,1,"CD",,
"950","MOENER",2,1,0,0,0,1,0,"JMO",,
"205","ACBAC",0,0,0,0,0,1,0,"C36",,
"558","MASFLO",0,1,0,0,0,0,0,"KGS",,
"710","VOLTAG",2,1,0,0,0,0,0,"V",,
"601","TIME",0,0,1,0,0,0,0,"S",,
"950","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"760","TIME",0,0,1,0,0,0,0,"S",,
"710","VOLUME",3,0,0,0,0,0,0,"M3",,
"500","PROPOR",0,0,0,0,0,0,10,,,
"508","POWER",2,1,0,0,0,0,0,"W",,
"300","MAGNFD",0,1,0,0,0,0,0,"TES",,
"950","MOLQU",0,0,0,0,0,1,0,"MOL",,
"601","TKONZ",0,0,0,0,0,0,0,,,
"760","TKONZ",0,0,0,0,0,0,0,"TM3",,
"558","MASS",0,1,0,0,0,0,0,"KG",,
"710","VPROPO",0,0,0,0,0,0,12,"KMK",,
"205","ACCEL",1,0,0,0,0,0,0,"MS2",,
"950","MPROPO",0,0,0,0,0,0,11,"KGK",,
"508","PRESS",0,1,0,0,0,0,0,"PA",,
"500","RESIST",2,1,0,0,0,0,0,"OHM",,
"300","MAPER",0,0,2,0,0,0,0,"kgj",,
"950","PERMEA",0,1,0,0,0,0,10,"PMR",,
"715","AAAADL",0,0,0,0,0,0,0,,,
"558","MASSBD",0,1,0,0,0,0,0,,,
"760","VISDYN",0,1,0,0,0,0,0,"PAS",,
"205","CALVAL",2,0,2,0,0,0,0,,,
"601","VISDYN",0,1,0,0,0,0,0,"PAS",,
"950","POINTS",0,0,0,0,0,0,9,"P",,
"508","PROPOR",0,0,0,0,0,0,10,"1",,
"500","ROUNDS",1,0,1,0,0,0,0,,,
"300","MASFLO",0,1,0,0,0,0,0,"KGS",,
"558","MOENER",2,1,0,0,0,1,0,,,
"715","ACBAC",0,0,0,0,0,1,0,"C36",,
"760","VISKIN",2,0,0,0,0,0,0,"M2S",,
"950","POWER",2,1,0,0,0,0,0,"W",,
"500","SPAEQU",0,0,0,0,0,1,0,,,
"715","ACCEL",1,0,0,0,0,0,0,"MS2",,
"558","MOLMAS",0,1,0,0,0,0,0,,,
"950","PRESS",0,1,0,0,0,0,0,"PA",,
"601","VISKIN",2,0,0,0,0,0,0,"M2S",,
"500","SPARAD",0,0,0,0,0,0,0,,,
"300","MASS",0,1,0,0,0,0,0,"KG",,
"205","CAPACI",0,0,4,2,0,0,0,"F",,
"508","RESIST",2,1,0,0,0,0,0,"OHM",,
"760","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"715","CAPACI",0,0,4,2,0,0,0,"F",,
"950","PROPOR",0,0,0,0,0,0,10,"1",,
"558","MOLQU",0,0,0,0,0,1,0,"MOL",,
"601","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"715","CONDUC",0,0,3,2,0,0,0,"D10",,
"500","SPEED",1,0,0,0,0,0,0,"M/S",,
"300","MASSBD",0,1,0,0,0,0,0,"KGF",,
"205","CONDUC",0,0,3,2,0,0,0,"D10",,
"508","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"760","VOLTAG",2,1,0,0,0,0,0,"V",,
"950","RESIST",2,1,0,0,0,0,0,"OHM",,
"715","DENSI",0,1,0,0,0,0,0,"KGV",,
"500","SPENER",2,0,0,0,0,0,0,,,
"558","MPROPO",0,0,0,0,0,0,11,,,
"715","ECURR",0,0,0,1,0,0,0,"A",,
"601","VOLTAG",2,1,0,0,0,0,0,"V",,
"205","DENSI",0,1,0,0,0,0,0,"KGV",,
"500","STEXKZ",0,1,0,0,0,0,0,,,
"950","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"300","MOENER",2,1,0,0,0,1,0,"JMO",,
"558","POINTS",0,0,0,0,0,0,9,"P",,
"508","SPARAD",0,0,0,0,0,0,0,"BQK",,
"715","ENERGY",2,1,0,0,0,0,0,"J",,
"760","VOLUME",3,0,0,0,0,0,0,"M3",,
"950","SPARAD",0,0,0,0,0,0,0,"BQK",,
"500","SURFAC",2,0,0,0,0,0,0,"M2",,
"601","VOLUME",3,0,0,0,0,0,0,"M3",,
"715","EVARA",0,1,0,0,0,0,0,,,
"205","ECURR",0,0,0,1,0,0,0,"A",,
"558","POWER",2,1,0,0,0,0,0,"W",,
"300","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"950","SPEED",1,0,0,0,0,0,0,"M/S",,
"500","SURFTE",0,1,0,0,0,0,0,,,
"715","FORCE",1,1,0,0,0,0,0,"N",,
"508","SPEED",1,0,0,0,0,0,0,"M/S",,
"760","VPROPO",0,0,0,0,0,0,12,"KMK",,
"558","PRESS",0,1,0,0,0,0,0,"PA",,
"601","VPROPO",0,0,0,0,0,0,12,,,
"205","ENERGY",2,1,0,0,0,0,0,"J",,
"715","FREQU",0,0,0,0,0,0,0,"HZ",,
"300","MOLQU",0,0,0,0,0,1,0,"MOL",,
"500","TEMP",0,0,0,0,1,0,0,"K",,
"950","SPENER",2,0,0,0,0,0,0,"JKG",,
"800","AAAADL",0,0,0,0,0,0,0,,,
"558","PROPOR",0,0,0,0,0,0,10,,,
"508","SPENER",2,0,0,0,0,0,0,"JKG",,
"715","HYDROL",3,0,0,0,0,0,0,"LMS",,
"606","AAAADL",0,0,0,0,0,0,0,,"X","X"
"205","FORCE",1,1,0,0,0,0,0,"N",,
"500","TEMPRT",0,0,0,0,1,0,0,,,
"950","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"715","LENGTH",1,0,0,0,0,0,0,"M",,
"300","MPROPO",0,0,0,0,0,0,11,"KGK",,
"800","ACBAC",0,0,0,0,0,1,0,"C36",,
"558","RESIST",2,1,0,0,0,0,0,"OHM",,
"500","TIME",0,0,1,0,0,0,0,"S",,
"950","SPREST",3,1,0,0,0,0,0,"OM",,
"508","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"606","ACCEL",1,0,0,0,0,0,0,"MS2",,
"205","FREQU",0,0,0,0,0,0,0,"HZ",,
"950","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"715","LIGHT",0,0,0,0,0,0,1,"CD",,
"300","POINTS",0,0,0,0,0,0,9,"P",,
"500","TKONZ",0,0,0,0,0,0,0,,,
"558","ROUNDS",1,0,1,0,0,0,0,,,
"800","ACCEL",1,0,0,0,0,0,0,"MS2",,
"606","CAPACI",0,0,4,2,0,0,0,,,
"950","SURFAC",2,0,0,0,0,0,0,"M2",,
"508","SPREST",3,1,0,0,0,0,0,"OM",,
"715","MAGNFD",0,1,0,0,0,0,0,"TES",,
"205","HYDROL",3,0,0,0,0,0,0,"LMS",,
"715","MASFLO",0,1,0,0,0,0,0,"KGS",,
"800","CAPACI",0,0,4,2,0,0,0,"F",,
"606","CONDUC",0,0,3,2,0,0,0,"D10",,
"500","VISDYN",0,1,0,0,0,0,0,"PAS",,
"715","MASS",0,1,0,0,0,0,0,"KG",,
"205","LENGTH",1,0,0,0,0,0,0,"M",,
"558","SDL",0,0,0,0,0,0,22,,,"X"
"300","POWER",2,1,0,0,0,0,0,"W",,
"508","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"950","SURFTE",0,1,0,0,0,0,0,"NM",,
"800","CONDUC",0,0,3,2,0,0,0,"D10",,
"606","DENSI",0,1,0,0,0,0,0,"KGV",,
"715","MASSBD",0,1,0,0,0,0,0,"KGF",,
"500","VISKIN",2,0,0,0,0,0,0,"M2S",,
"950","SURINV",0,0,0,0,0,0,0,"M2I",,
"558","SPAEQU",0,0,0,0,0,1,0,,,
"508","SURFAC",2,0,0,0,0,0,0,"M2",,
"205","LIGHT",0,0,0,0,0,0,1,"CD",,
"300","PRESS",0,1,0,0,0,0,0,"PA",,
"606","ECURR",0,0,0,1,0,0,0,"A",,
"800","DENSI",0,1,0,0,0,0,0,"KGV",,
"715","MOENER",2,1,0,0,0,1,0,"JMO",,
"950","TEMP",0,0,0,0,1,0,0,"K",,
"500","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"558","SPARAD",0,0,0,0,0,0,0,,,
"508","SURFTE",0,1,0,0,0,0,0,"NM",,
"300","PROPOR",0,0,0,0,0,0,10,"1",,
"950","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"715","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"205","MAGNFD",0,1,0,0,0,0,0,"TES",,
"606","ENERGY",2,1,0,0,0,0,0,"J",,
"800","ECURR",0,0,0,1,0,0,0,"A",,
"508","SURINV",0,0,0,0,0,0,0,"M2I",,
"558","SPEED",1,0,0,0,0,0,0,"M/S",,
"500","VOLTAG",2,1,0,0,0,0,0,"V",,
"950","THCOND",1,1,0,0,0,0,0,"WMK","X",
"715","MOLQU",0,0,0,0,0,1,0,"MOL",,
"300","RESIST",2,1,0,0,0,0,0,"OHM",,
"205","MASFLO",0,1,0,0,0,0,0,"KGS",,
"606","FORCE",1,1,0,0,0,0,0,"N",,
"950","TIME",0,0,1,0,0,0,0,"S",,
"715","MPROPO",0,0,0,0,0,0,11,"KGK",,
"800","ENERGY",2,1,0,0,0,0,0,"J",,
"300","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"508","TEMP",0,0,0,0,1,0,0,"K",,
"558","SPENER",2,0,0,0,0,0,0,,,
"205","MASS",0,1,0,0,0,0,0,"KG",,
"500","VOLUME",3,0,0,0,0,0,0,"M3",,
"715","PERMEA",0,1,0,0,0,0,10,"PMR",,
"950","TKONZ",0,0,0,0,0,0,0,"TM3",,
"606","FREQU",0,0,0,0,0,0,0,"HZ",,
"715","POINTS",0,0,0,0,0,0,9,"P",,
"500","VPROPO",0,0,0,0,0,0,12,,,
"950","VISDYN",0,1,0,0,0,0,0,"PAS",,
"558","STEXKZ",0,1,0,0,0,0,0,,,
"800","EVARA",0,1,0,0,0,0,0,,,
"300","SPARAD",0,0,0,0,0,0,0,"BQK",,
"205","MASSBD",0,1,0,0,0,0,0,"KGF",,
"715","POWER",2,1,0,0,0,0,0,"W",,
"606","HYDROL",3,0,0,0,0,0,0,,,
"508","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"501","AAAADL",0,0,0,0,0,0,0,,,
"950","VISKIN",2,0,0,0,0,0,0,"M2S",,
"715","PRESS",0,1,0,0,0,0,0,"PA",,
"800","FORCE",1,1,0,0,0,0,0,"N",,
"558","SURFAC",2,0,0,0,0,0,0,"M2",,
"501","ACBAC",0,0,0,0,0,1,0,"C36",,
"508","THCOND",1,1,0,0,0,0,0,"WMK","X",
"300","SPEED",1,0,0,0,0,0,0,"M/S",,
"715","PROPOR",0,0,0,0,0,0,10,"1",,
"950","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"205","MOENER",2,1,0,0,0,1,0,"JMO",,
"501","ACCEL",1,0,0,0,0,0,0,"MS2",,
"606","LENGTH",1,0,0,0,0,0,0,"M",,
"800","FREQU",0,0,0,0,0,0,0,"HZ",,
"558","SURFTE",0,1,0,0,0,0,0,,,
"715","RESIST",2,1,0,0,0,0,0,"OHM",,
"950","VOLTAG",2,1,0,0,0,0,0,"V",,
"501","CAPACI",0,0,4,2,0,0,0,"F",,
"300","SPENER",2,0,0,0,0,0,0,"JKG",,
"950","VOLUME",3,0,0,0,0,0,0,"M3",,
"715","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"800","HYDROL",3,0,0,0,0,0,0,"LMS",,
"950","VPROPO",0,0,0,0,0,0,12,"KMK",,
"558","SURINV",0,0,0,0,0,0,0,"M2I",,
"715","SPARAD",0,0,0,0,0,0,0,"BQK",,
"606","LIGHT",0,0,0,0,0,0,1,"CD",,
"951","AAAADL",0,0,0,0,0,0,0,,,
"508","TIME",0,0,1,0,0,0,0,"S",,
"558","TEMP",0,0,0,0,1,0,0,"K",,
"715","SPEED",1,0,0,0,0,0,0,"M/S",,
"501","CONDUC",0,0,3,2,0,0,0,"D10",,
"951","ACBAC",0,0,0,0,0,1,0,"C36",,
"800","LENGTH",1,0,0,0,0,0,0,"M",,
"300","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"715","SPENER",2,0,0,0,0,0,0,"JKG",,
"558","TEMPRT",0,0,0,0,1,0,0,,,
"951","ACCEL",1,0,0,0,0,0,0,"MS2",,
"606","MAGNFD",0,1,0,0,0,0,0,,,
"508","TKONZ",0,0,0,0,0,0,0,"TM3",,
"300","SPREST",3,1,0,0,0,0,0,"OM",,
"501","DENSI",0,1,0,0,0,0,0,"KGV",,
"800","LIGHT",0,0,0,0,0,0,1,"CD",,
"715","SPHCAP",2,0,0,0,0,0,0,"JKK","X",
"558","TIME",0,0,1,0,0,0,0,"S",,
"951","CAPACI",0,0,4,2,0,0,0,"F",,
"205","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"606","MAPER",0,0,2,0,0,0,0,"kgj",,
"508","VISDYN",0,1,0,0,0,0,0,"PAS",,
"715","SPREST",3,1,0,0,0,0,0,"OM",,
"300","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"951","CONDUC",0,0,3,2,0,0,0,"D10",,
"558","TKONZ",0,0,0,0,0,0,0,,,
"501","ECURR",0,0,0,1,0,0,0,"A",,
"715","STEXKZ",0,1,0,0,0,0,0,"MPZ",,
"800","MAGNFD",0,1,0,0,0,0,0,"TES",,
"606","MASFLO",0,1,0,0,0,0,0,"KGS",,
"951","DENSI",0,1,0,0,0,0,0,"KGV",,
"558","VISDYN",0,1,0,0,0,0,0,"PAS",,
"508","VISKIN",2,0,0,0,0,0,0,"M2S",,
"715","SURFAC",2,0,0,0,0,0,0,"M2",,
"205","MOLQU",0,0,0,0,0,1,0,"MOL",,
"300","SURFAC",2,0,0,0,0,0,0,"M2",,
"501","ENERGY",2,1,0,0,0,0,0,"J",,
"800","MAPER",0,0,2,0,0,0,0,"kgj",,
"606","MASS",0,1,0,0,0,0,0,"KG",,
"715","SURFTE",0,1,0,0,0,0,0,"NM",,
"951","ECURR",0,0,0,1,0,0,0,"A",,
"558","VISKIN",2,0,0,0,0,0,0,"M2S",,
"508","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"205","MPROPO",0,0,0,0,0,0,11,"KGK",,
"715","SURINV",0,0,0,0,0,0,0,"M2I",,
"558","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"951","ENERGY",2,1,0,0,0,0,0,"J",,
"501","EVARA",0,1,0,0,0,0,0,,,
"300","SURFTE",0,1,0,0,0,0,0,"NM",,
"800","MASFLO",0,1,0,0,0,0,0,"KGS",,
"715","TEMP",0,0,0,0,1,0,0,"K",,
"606","MASSBD",0,1,0,0,0,0,0,,,
"558","VOLTAG",2,1,0,0,0,0,0,"V",,
"951","EVARA",0,1,0,0,0,0,0,,,
"508","VOLTAG",2,1,0,0,0,0,0,"V",,
"501","FORCE",1,1,0,0,0,0,0,"N",,
"715","TEMPRT",0,0,0,0,1,0,0,"KMS",,
"205","POINTS",0,0,0,0,0,0,9,"P",,
"800","MASS",0,1,0,0,0,0,0,"KG",,
"951","FORCE",1,1,0,0,0,0,0,"N",,
"558","VOLUME",3,0,0,0,0,0,0,"M3",,
"606","MOENER",2,1,0,0,0,1,0,,,
"715","THCOND",1,1,0,0,0,0,0,"WMK","X",
"501","FREQU",0,0,0,0,0,0,0,"HZ",,
"300","SURINV",0,0,0,0,0,0,0,"M2I",,
"508","VOLUME",3,0,0,0,0,0,0,"M3",,
"800","MASSBD",0,1,0,0,0,0,0,"KGF",,
"951","FREQU",0,0,0,0,0,0,0,"HZ",,
"205","POWER",2,1,0,0,0,0,0,"W",,
"715","TIME",0,0,1,0,0,0,0,"S",,
"558","VPROPO",0,0,0,0,0,0,12,,,
"501","HYDROL",3,0,0,0,0,0,0,"LMS",,
"951","HYDROL",3,0,0,0,0,0,0,"LMS",,
"606","MOLMAS",0,1,0,0,0,0,0,,,
"715","TKONZ",0,0,0,0,0,0,0,"TM3",,
"800","MOENER",2,1,0,0,0,1,0,"JMO",,
"501","LENGTH",1,0,0,0,0,0,0,"M",,
"508","VPROPO",0,0,0,0,0,0,12,"KMK",,
"560","AAAADL",0,0,0,0,0,0,0,,"X","X"
"715","VISDYN",0,1,0,0,0,0,0,"PAS",,
"951","LENGTH",1,0,0,0,0,0,0,"M",,
"205","PRESS",0,1,0,0,0,0,0,"PA",,
"606","MOLQU",0,0,0,0,0,1,0,"MOL",,
"501","LIGHT",0,0,0,0,0,0,1,"CD",,
"715","VISKIN",2,0,0,0,0,0,0,"M2S",,
"560","ACCEL",1,0,0,0,0,0,0,"MS2",,
"951","LIGHT",0,0,0,0,0,0,1,"CD",,
"509","AAAADL",0,0,0,0,0,0,0,,"X","X"
"606","MPROPO",0,0,0,0,0,0,11,,,
"501","MAGNFD",0,1,0,0,0,0,0,"TES",,
"205","PROPOR",0,0,0,0,0,0,10,"1",,
"800","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"715","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"951","MAGNFD",0,1,0,0,0,0,0,"TES",,
"560","CAPACI",0,0,4,2,0,0,0,,,
"501","MAPER",0,0,2,0,0,0,0,"kgj",,
"715","VOLTAG",2,1,0,0,0,0,0,"V",,
"509","ACCEL",1,0,0,0,0,0,0,"MS2",,
"606","POINTS",0,0,0,0,0,0,9,"P",,
"205","RESIST",2,1,0,0,0,0,0,"OHM",,
"800","MOLQU",0,0,0,0,0,1,0,"MOL",,
"501","MASFLO",0,1,0,0,0,0,0,"KGS",,
"715","VOLUME",3,0,0,0,0,0,0,"M3",,
"560","CONDUC",0,0,3,2,0,0,0,"D10",,
"951","MAPER",0,0,2,0,0,0,0,"kgj",,
"509","CAPACI",0,0,4,2,0,0,0,,,
"715","VPROPO",0,0,0,0,0,0,12,"KMK",,
"501","MASS",0,1,0,0,0,0,0,"KG",,
"606","POWER",2,1,0,0,0,0,0,"W",,
"951","MASFLO",0,1,0,0,0,0,0,"KGS",,
"205","SPAEQU",0,0,0,0,0,1,0,"MOK",,
"800","MPROPO",0,0,0,0,0,0,11,"KGK",,
"560","DENSI",0,1,0,0,0,0,0,"KGV",,
"501","MASSBD",0,1,0,0,0,0,0,"KGF",,
"720","AAAADL",0,0,0,0,0,0,0,,,
"509","DENSI",0,1,0,0,0,0,0,"KGV",,
"951","MASS",0,1,0,0,0,0,0,"KG",,
"720","ACBAC",0,0,0,0,0,1,0,"C36",,
"501","MOENER",2,1,0,0,0,1,0,"JMO",,
"560","ECURR",0,0,0,1,0,0,0,"A",,
"205","SPARAD",0,0,0,0,0,0,0,"BQK",,
"606","PRESS",0,1,0,0,0,0,0,"PA",,
"720","ACCEL",1,0,0,0,0,0,0,"MS2",,
"951","MASSBD",0,1,0,0,0,0,0,"KGF",,
"560","ENERGY",2,1,0,0,0,0,0,"J",,
"509","ECURR",0,0,0,1,0,0,0,"A",,
"501","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"800","PERMEA",0,1,0,0,0,0,10,"PMR",,
"720","CAPACI",0,0,4,2,0,0,0,"F",,
"205","SPEED",1,0,0,0,0,0,0,"M/S",,
"560","FORCE",1,1,0,0,0,0,0,"N",,
"951","MOENER",2,1,0,0,0,1,0,"JMO",,
"501","MOLQU",0,0,0,0,0,1,0,"MOL",,
"606","PROPOR",0,0,0,0,0,0,10,,,
"560","FREQU",0,0,0,0,0,0,0,"HZ",,
"509","ENERGY",2,1,0,0,0,0,0,"J",,
"720","CONDUC",0,0,3,2,0,0,0,"D10",,
"205","SPENER",2,0,0,0,0,0,0,"JKG",,
"800","POINTS",0,0,0,0,0,0,9,"P",,
"501","MPROPO",0,0,0,0,0,0,11,"KGK",,
"951","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"560","HYDROL",3,0,0,0,0,0,0,,,
"720","DENSI",0,1,0,0,0,0,0,"KGV",,
"606","RESIST",2,1,0,0,0,0,0,"OHM",,
"800","POWER",2,1,0,0,0,0,0,"W",,
"509","FORCE",1,1,0,0,0,0,0,"N",,
"501","PERMEA",0,1,0,0,0,0,10,"PMR",,
